,name,rating,location,price
698,Tendency Sagrada Familia Deluxe,8.4,"139 Carrer de Sant Antoni Maria Claret, Horta-Guinardó, 08025 Barcelona, Spain","€ 3,955"
699,Stay U-nique Apartments Gran Via II,8.6,"479 Gran Via de les Corts Catalanes, Eixample, 08015 Barcelona, Spain","€ 3,239"
700,Casa Cosi - Eixample 4,,"96 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 4,253"
701,Casa Cosi - Industría,9.0,"24 Carrer de la Indústria, Gràcia, 08037 Barcelona, Spain","€ 2,244"
702,BBarcelona Guinardó Flat,7.9,"8 Carrer de Llobet i Vall-llosera, Horta-Guinardó, 08032 Barcelona, Spain","€ 1,726"
703,Tendency Rambla Catalunya,8.5,"De la Diputacio, 247, Eixample, 08011 Barcelona, Spain","€ 4,056"
704,Stay U-nique Apartments Fontrodona,7.7,"70 Carrer d'En Fontrodona, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,998"
705,Olala Les Corts Exclusive Apartments,8.4,"Guitard, 82-90 , Les Corts, 28013 Barcelona, Spain","€ 2,928"
706,Olala Aqua Apartment,8.7,"Carrer de Llul, 23, Sant Martí, 08005 Barcelona, Spain","€ 3,651"
707,Sweet Inn - Diagonal - Francesc Macia,7.9,"Travessera de Gracia 32, Sarrià-St. Gervasi, 08025 Barcelona, Spain","€ 3,295"
708,Sweet Inn - Callao,7.8,"20 Calle Callao, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,382"
709,AinB Picasso-Corders Apartments,7.0,"Corders, 1, Ciutat Vella, 08002 Barcelona, Spain","€ 1,885"
710,ApartEasy - Atic Sants,4.5,"Riera Tena, 13, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,095"
711,AB Eixample Calabria,7.9,"Carrer Calabria 65, Eixample, 08015 Barcelona, Spain","€ 2,512"
712,Sweet Inn - Atic Eloi,7.8,"Carrer Lepant 285, Eixample, 08025 Barcelona, Spain","€ 3,170"
713,Hostal Boqueria,7.7,"Ramblas, 100, Ciutat Vella, 08002 Barcelona, Spain","€ 1,230"
714,Urban Apartments,8.4,"Carrer de Nàpols 213, Eixample, 08013 Barcelona, Spain","€ 2,276"
715,Sweet Inn - Aragon,7.8,"222 Carrer d'Aragó, Eixample, 08011 Barcelona, Spain","€ 4,436"
716,AB Sagrada Familia Premium,7.5,"Rosellón, 448, Eixample, 08025 Barcelona, Spain","€ 2,354"
717,HOMEnFUN Park Güell,5.5,"57 Avinguda del Coll del Portell, Gràcia, 08024 Barcelona, Spain","€ 2,471"
718,Stay U-nique Apartments Begur,7.4,"58 Carrer de Begur, Sants-Montjuïc, 08028 Barcelona, Spain","€ 2,387"
719,AB Park Güell-Gaudi,6.9,"Calderón de la Barca, 112, Horta-Guinardó, 08032 Barcelona, Spain","€ 2,078"
720,AinB Born-Dames Apartments,6.5,"Damas, 1, Ciutat Vella, 08003 Barcelona, Spain","€ 2,213"
721,NEW Renovated COZY APPARTMENT CENTRIC,9.5,"49 Carrer dels Madrazo, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 1,497"
722,Stay U-nique Apartments Girona,8.7,"108 Carrer de Girona, Eixample, 08009 Barcelona, Spain","€ 4,798"
723,HOMEnFUN Barcelona Eixample II,8.8,"17 Carrer d'Aribau, entresuelo 1ª, Eixample, 08011 Barcelona, Spain","€ 4,675"
724,Stay U-nique Apartments Fabra i Puig,8.3,"192 Passeig de Fabra i Puig, Nou Barris, 08016 Barcelona, Spain","€ 2,462"
725,Tendency Apartments 3,7.1,"Bac de Roda, 100, Sant Martí, 08019 Barcelona, Spain","€ 2,454"
726,Ola Living Merce,8.0,"6 Carrer de la Mercè, Ciutat Vella, 08002 Barcelona, Spain","€ 3,948"
727,Stay U-nique Apartments Salvador Espriu,8.3,"Salvador Espriu, 33, Sant Martí, 08005 Barcelona, Spain","€ 4,163"
728,Elegant Eixample Apartment nicely decorated,9.5,"207 Carrer d'Aragó, Eixample, 08011 Barcelona, Spain","€ 3,349"
729,HOMEnFUN Barcelona Gracia,6.5,"22 Carrer de Ciudad Real, Gràcia, 08012 Barcelona, Spain","€ 2,279"
730,HOMEnFUN Barcelona Les Corts,3.5,"1 Carrer del Taquígraf Serra 2º - 5ª, Les Corts, 08029 Barcelona, Spain","€ 2,338"
731,Stay U-nique Apartments Sant Eudald,7.8,"4 Carrer de Sant Eudald, Gràcia, 08023 Barcelona, Spain","€ 3,371"
732,Sant Antoni 1 - Downtown Barcelona & Modern,5.0,"Carrer dels Salvador 7bis, Ciutat Vella, 08001 Barcelona, Spain","€ 1,788"
733,Colorful with Cozy terrace in Gracia,9.4,"142 Carrer de l'Encarnació Entresuelo 1, Gràcia, 08025 Barcelona, Spain","€ 2,554"
734,Canela Homes BARCELONA MARINA,8.2,"124 Carrer de la Marina, Eixample, 08013 Barcelona, Spain","€ 2,533"
735,Casa Cosi - Eixample 3,,"96 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 4,575"
736,Kronos on the beach Suite 4,8.9,"19 Carrer de Berenguer Mallol, Ciutat Vella, 08003 Barcelona, Spain","€ 3,721"
737,Sweet Inn - Calabria,8.1,"De Calabria 130, Eixample, 08015 Barcelona, Spain","€ 2,747"
738,Fridays Flats Casa AquaMarine,7.8,"14 Passatge del Taulat, Sant Martí, 08019 Barcelona, Spain","€ 2,716"
739,Habitat Apartments Grace,7.4,"Carrer de València, Eixample, 08008 Barcelona, Spain","€ 3,860"
740,AB Sagrada Familia Bofill,7.8,"Marina 240, 1º5ª , Eixample, 08013 Barcelona, Spain","€ 2,156"
741,AB Vila i Vila Apartments,6.4,"Calle Vila i Vila, 80, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,880"
742,Sweet Inn Plaza Espana Fira,6.6,"180 Avinguda del Paraŀlel, Eixample, 08015 Barcelona, Spain","€ 2,314"
743,Stay U-nique Apartments Massens,7.7,"Carrer de Massens, 15 , Gràcia, 08024 Barcelona, Spain","€ 4,114"
744,Habitat Apartments Ferran,8.3,"Rauric, 6, Ciutat Vella, 08002 Barcelona, Spain","€ 6,844"
745,Habitat apartments Barcelona Center,5.8,"Balmes, 28, Eixample, 08015 Barcelona, Spain","€ 3,038"
746,Stay U-nique Apartments Mistral,7.3,"Avingunda de Mistral 54, Eixample, 08015 Barcelona, Spain","€ 3,519"
747,Sweet Inn - Loft Villa Olimpica Beach,8.2,"Passatge de Mas de Roda 26, Sant Martí, 08005 Barcelona, Spain","€ 2,105"
748,Rent Top Apartments Avenida Diagonal,8.6,"Avinguda Diagonal, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 3,265"
749,Tendency Apartments 8,7.2,"238 Carrer de Provença, Eixample, 08008 Barcelona, Spain","€ 2,674"
750,Lets Holidays Apartment Sea Views in Barcelona,8.8,"Carrer de Salvador Espriu, 47, Sant Martí, 08005 Barcelona, Spain","€ 2,253"
751,Eixample8,10,"Aribau 159 ppalº 2º, Eixample, 08036 Barcelona, Spain","€ 2,720"
752,OLD TOWN! Beach!,4.2,"Carrer de la Victòria, Ciutat Vella, 08003 Barcelona, Spain","€ 1,170"
753,Tendency Apartments 8,7.2,"238 Carrer de Provença, Eixample, 08008 Barcelona, Spain","€ 2,918"
754,SMLuxuryHouse,,"480 Carrer de Ramon Llull, 08930 Barcelona, Spain","€ 2,153"
755,Rent Top Apartments Avenida Diagonal,8.6,"Avinguda Diagonal, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 3,265"
756,Sweet Inn - Loft Villa Olimpica Beach,8.2,"Passatge de Mas de Roda 26, Sant Martí, 08005 Barcelona, Spain","€ 1,944"
757,Click&Flat Arago,8.4,"Arago, 151, Eixample, 08011 Barcelona, Spain","€ 3,834"
758,Tendency Apartments Forum 4,7.2,"30 Avinguda de Les Corts Catalanes 3º2ª, 08930 Barcelona, Spain","€ 2,531"
759,Tendency Apartments 12 Penthouse,7.5,"Carrer de LLanca 54, Eixample, 08015 Barcelona, Spain","€ 6,305"
760,Walk to Las Ramblas from Sun-Filled&Cozy Apartment,8.5,"31 Carrer de Piquer 4º 3ª, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,679"
761,Large terrace luxury apartment,,"73 Avinguda Manuel Fernández Márquez 5 1, Block 1, 08930 Barcelona, Spain","€ 1,887"
762,Sweet Inn - Rosemarine,7.0,"Carrer de la Marina, 240, Eixample, 08013 Barcelona, Spain","€ 2,699"
763,Eixample13,7.9,"Casanova 27bis Entloº 4º, Eixample, 08011 Barcelona, Spain","€ 2,705"
764,Sweet Inn - Sants,7.0,"De Sants 19, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,528"
765,You Stylish Diagonal Apartments,7.5,"Apartments at different addresses , 08021 Barcelona, Spain","€ 2,653"
766,Stay U-nique Apartments Bruc,,"Carrer del Bruc 25, Eixample, 08010 Barcelona, Spain","€ 4,663"
767,AB City Center Barcelona,5.0,"Carrer Floridablanca 125, Eixample, 08011 Barcelona, Spain","€ 2,638"
768,Sweet Inn - Urgell,7.3,"135 Carrer de la Diputació, Eixample, 08011 Barcelona, Spain","€ 3,392"
769,AB Eixample Apartments,6.2,"Different Locations, Eixample, 08013 Barcelona, Spain","€ 1,969"
770,Casa Cosi Patio 1,,"Francolí, 55, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,381"
771,Sant Antoni 2 - Downtown Barcelona & Modern,6.5,"Carrer dels Salvador 7bis, Ciutat Vella, 08001 Barcelona, Spain","€ 1,812"
772,AB Arago Eixample,8.6,"Carrer Aragó 147, Eixample, 08011 Barcelona, Spain","€ 3,121"
773,Sweet Inn - Dali Apartment Gracia,6.3,"De Vic 16, Gràcia, 08006 Barcelona, Spain","€ 2,119"
774,1216 - Forum Gardens Apartment,7.6,"Passeig del Taulat , 223, Sant Martí, 08019 Barcelona, Spain","€ 1,933"
775,Stay U-nique Apartments La Bordeta,8.6,"Carrer de Gavà 24, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,761"
776,4 bedroom apartment with a balcony in Las Ramblas 2 2,1.0,"Carrer de la Junta de Comerç, 23, Ciutat Vella, 08001 Barcelona, Spain","€ 3,998"
777,Sweet Inn - Gaudi Avenue,8.0,"Del Rossello 449, Eixample, 08025 Barcelona, Spain","€ 4,696"
778,Tendency Sagrada Familia Luxury,,"81 Carrer de la Indústria, Gràcia, 08025 Barcelona, Spain","€ 6,083"
779,AB Poble Nou Venero,7.0,"Venero, 8, Sant Martí, 08005 Barcelona, Spain","€ 2,492"
780,SANTS STATION PENTHOUSE,4.8,"9 Carrer de Puiggarí, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,226"
781,Habitat Apartments Art,5.8,"Calle Vidre, 7, Ciutat Vella, 08002 Barcelona, Spain","€ 2,697"
782,HOMEnFUN Barcelona Sagrada Familia Glories,5.7,"Carrer de Padilla 154, bajo 2ª, Eixample, 08013 Barcelona, Spain","€ 2,475"
783,Apartment Barcelona Rentals - Private Pool and Garden Center,5.7,"14 Carrer de Prats de Molló, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 3,181"
784,BBARCELONA CLOT APARTMENTS,,"616 Carrer de Mallorca, Sant Martí, 08026 Barcelona, Spain","€ 1,720"
785,Perfectly located 4bed 4bath apartment in Barcelona 1 1,4.0,"Carrer de València 191, Eixample, 08011 Barcelona, Spain","€ 3,886"
786,Luxury Paseo de Gracia Casa Batlló,10,"58 Passeig de Gràcia, Eixample, 08007 Barcelona, Spain","€ 4,026"
787,Hostel One Sants,8.8,"Casteràs, 9, Sants-Montjuïc, 08028 Barcelona, Spain","€ 1,229"
788,Lodging Apartments Barceloneta Beach Studio,7.5,"1 carrer de Paredes, Ciutat Vella, 08003 Barcelona, Spain","€ 1,533"
789,Bed&BCN Gracia III,7.4,"12 Carrer de Sant Pere Màrtir, Gràcia, 08012 Barcelona, Spain","€ 1,215"
790,Exclusive Luxe Design - Large Tranquil Penthouse,7.0,"Carrer del Bruc 136, Eixample, 08037 Barcelona, Spain","€ 4,549"
791,Sweet Inn - Villa Olimpica Mediterranean,7.7,"Salvador Espriu, 25, Sant Martí, 08005 Barcelona, Spain","€ 5,596"
792,Safestay Barcelona Gothic,7.6,"Vigatans, 5, Ciutat Vella, 08003 Barcelona, Spain","€ 2,736"
793,Stay U-nique Apartments Calvet,8.1,"15 Carrer de Calvet, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 3,415"
794,Tendency Rambla del Poblenou,7.6,"11 Rambla del Poblenou, Sant Martí, 08005 Barcelona, Spain","€ 3,164"
795,Amazing 5 bedrooms 5 bathrooms by Plaza Catalunya,10,"Gran Via de les Corts Catalanes 602, Eixample, 08007 Barcelona, Spain","€ 6,525"
796,Stay U-nique Apartments Taulat,,"Carrer del Taulat 33, Sant Martí, 08005 Barcelona, Spain","€ 4,823"
797,Stay U-nique Apartments Sagrada Familia III,7.9,"Carrer de la Marina 250, Eixample, 08013 Barcelona, Spain","€ 2,639"
798,"Cozy, Romantic Luxury in Trendy Gracia",7.4,"Carrer de Saragossa 6, bis, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 1,547"
799,Tendency Apartments - Sagrada Familia,7.5,"Passatge de Vilaret, 23, Eixample, 08013 Barcelona, Spain","€ 2,796"
800,Arc de Triomf Luxury Modern 2-Bedroom 2-Bathroom,3.0,"Carrer de Casp 150, Eixample, 08013 Barcelona, Spain","€ 2,933"
801,Lodging Apartments Beach Studio 22,6.0,"1 carrer de Paredes, Ciutat Vella, 08003 Barcelona, Spain","€ 1,537"
802,Eixample12,8.5,"Aragon 497 2º 2º, Eixample, 08013 Barcelona, Spain","€ 2,599"
803,Sweet Inn - Eixample Dreta,7.9,"60 Passeig de Sant Joan, Eixample, 08009 Barcelona, Spain","€ 4,059"
804,Eixample 6,9.0,"Consell de Cent 130 Aticoº Cº, Eixample, 08015 Barcelona, Spain","€ 2,979"
805,Hostel One Paralelo,9.3,"Salvá, 62, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,412"
806,Bright and Spacious 3 Bedroom Close to the Beach,5.5,"Sant Martí, 08005 Barcelona, Spain","€ 4,240"
807,AB Gracia Sant Salvador,7.3,"San Salvador, 20, Gràcia, 08012 Barcelona, Spain","€ 1,836"
808,Magnificent apartment close to the beach,7.4,"73 Avinguda de Manuel Fernández Márquez, 08930 Barcelona, Spain","€ 1,495"
809,Sweet Inn - Palau,7.9,"377 Avinguda Diagonal, Eixample, 08008 Barcelona, Spain","€ 1,817"
810,Lodging Apartments Barceloneta Beach Studio 32,5.8,"1 carrer de Paredes, Ciutat Vella, 08003 Barcelona, Spain","€ 1,505"
811,Urban District Apartments - Rambla Suites & Pool,6.9,"Carrer del Ferrocarril 27, Sant Martí, 08005 Barcelona, Spain","€ 1,787"
812,Bright and modern Duplex with terrace in Eixample district P1,7.5,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 2,235"
813,Sagrada Familia- Emblematic and Charming Catalan Home,1.0,"Passatge de Centelles 22, Eixample, 08013 Barcelona, Spain","€ 1,962"
814,Casa Cosi El Farró 4,,"Francolí, 55, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,782"
815,HOMEnFUN Barcelona Sarrià,6.4,"7 Carrer de Rocabertí, Sarrià-St. Gervasi, 08017 Barcelona, Spain","€ 2,324"
816,Wonderful 2-bd apart with balcony Plaza Cataluña,8.0,"Ronda de Sant Pere, 3, Eixample, 08010 Barcelona, Spain","€ 2,388"
817,Ronda Sant Pere Private City Center 3Bedroom Suite C,9.0,"Ronda de Sant Pere 29, Eixample, 08010 Barcelona, Spain","€ 2,620"
818,Stay U-nique Apartments Sagrada Familia,8.4,"Plaça Sagrada Família 11, Eixample, 08018 Barcelona, Spain","€ 3,317"
819,HOMEnFUN Barcelona Eixample,8.4,"207 Carrer d'Aragó, Eixample, 08011 Barcelona, Spain","€ 3,130"
820,Gracia15,10,"Martinez de la Rosa 51 1º 1º, Gràcia, 08012 Barcelona, Spain","€ 2,090"
821,Stylish and comfortable apartment,5.5,"Carrer de Muntaner 32, Eixample, 08011 Barcelona, Spain","€ 3,013"
822,diagonal mar,5.6,"Passatge del Treball, Sant Martí, 08019 Barcelona, Spain","€ 1,018"
823,HOMEnFUN Barcelona Poble Sec,5.9,"72 Carrer del Roser, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,516"
824,Modernist and Luxurious flat - Casa de Flor,1.0,"Carrer de Roger de Flor 89, Eixample, 08013 Barcelona, Spain","€ 2,321"
825,Casa Cosi - Francoli 4,7.0,"Carrer del Francolí, 55 2-4, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,875"
826,Recently renovated 3 bedrooms in Poble Sec,,"Carrer de Piquer 55, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,670"
827,Gracia15,10,"Martinez de la Rosa 51 1º 1º, Gràcia, 08012 Barcelona, Spain","€ 2,226"
828,Wonderful 2-bd apart with balcony Plaza Cataluña,8.0,"Ronda de Sant Pere, 3, Eixample, 08010 Barcelona, Spain","€ 2,547"
829,Modernist and Luxurious flat - Casa de Flor,1.0,"Carrer de Roger de Flor 89, Eixample, 08013 Barcelona, Spain","€ 2,380"
830,Plaça Catalunya Incredible 3bedroom Duplex with Balcony,6.0,"Ronda de Sant Pere, 3, Eixample, 08010 Barcelona, Spain","€ 3,507"
831,Stay U-nique Apartments Travessera,8.3,"Travessera de Gracia 136 , Gràcia, 08012 Barcelona, Spain","€ 4,197"
832,Sagrada Familia- Emblematic and Charming Catalan Home,1.0,"Passatge de Centelles 22, Eixample, 08013 Barcelona, Spain","€ 1,992"
833,Modern and bright apartment in Eixample 1-1,,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 2,111"
834,Stylish and comfortable apartment,5.5,"Carrer de Muntaner 32, Eixample, 08011 Barcelona, Spain","€ 3,013"
835,AB Llança Eixample,8.5,"Carrer Llançà 27, Principal 1º Barcelona, Eixample, 08015 Barcelona, Spain","€ 2,386"
836,Casa Cosi - Putxet 1,,"Carrer del Francolí, 55 ppal-1, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,651"
837,Sitges PORT Con piscina a 5 minutos de la playa,,"Plaça Josep Roca Pons, 2, 08870 Barcelona, Spain","€ 2,054"
838,Breathtaking Penthouse in Eixample,,"Carrer de Muntaner, 32, Eixample, 08011 Barcelona, Spain","€ 2,374"
839,Ronda Sant Pere Private City Center 3Bedroom Suite B,7.0,"Ronda de Sant Pere 29, Eixample, 08010 Barcelona, Spain","€ 2,793"
840,Modern and bright apartment in Eixample 5-1,5.0,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 2,297"
841,Fisa Rentals Aribau,9.0,"Carrer de Aribau 112, Apt: Atico 3, Eixample, 08036 Barcelona, Spain","€ 2,219"
842,Classy 3bed 3bath apartment in Eixample,6.0,"Carrer d'Aragó, 288, Eixample, 08009 Barcelona, Spain","€ 3,750"
843,Casa Cosi - Patio 2,,"Carrer del Francolí, 55 bajos-2, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,211"
844,Stay U-nique Apartments Aribau,6.7,"Carrer d'Aribau, 47, Eixample, 08011 Barcelona, Spain","€ 3,709"
845,Central and Captivating 4 Bedroom by Placa Catalunya,,"Ronda de Sant Pere, 28, Eixample, 08010 Barcelona, Spain","€ 4,101"
846,diagonal mar,5.6,"Passatge del Treball, Sant Martí, 08019 Barcelona, Spain","€ 1,033"
847,32PAR218 - Big and spacious apartment downtown,8.0,"Paral·lel, 159, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,594"
848,Stay U-nique Apartments Casanova,6.9,"72 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 4,415"
849,Sweet Inn - Pare Lainez,7.9,"55 Carrer del Pare Laínez, Gràcia, 08025 Barcelona, Spain","€ 2,071"
850,Beautiful apartment in central Barcelona,,"4 Carrer de la Torre d'En Damians, Sants-Montjuïc, 08014 Barcelona, Spain","€ 1,763"
851,Bright and modern 3bedroom in Las Ramblas 2 1B,5.5,"Carrer de la Junta de Comerç, 23, Ciutat Vella, 08001 Barcelona, Spain","€ 3,346"
852,Comfortable 3-bedroom next to Sagrada Familia,7.0,"Carrer de Còrsega, 607, Eixample, 08025 Barcelona, Spain","€ 2,730"
853,Central and Captivating 4 Bedroom by Placa Catalunya,,"Ronda de Sant Pere, 28, Eixample, 08010 Barcelona, Spain","€ 4,101"
854,Stay U-nique Apartments Casanova,6.9,"72 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 4,346"
855,Casa Cosi - Casanova 2,,"Carrer de Casanova, 96 1-1, Eixample, 08011 Barcelona, Spain","€ 4,062"
856,Vive como un barcelonés en la mejor ubicación,,"Carrer de Blesa 31 3º 1ª, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,551"
857,ApartEasy - Sant Antoni Market,6.9,"19 Carrer de Viladomat, Eixample, 08015 Barcelona, Spain","€ 2,017"
858,CCIB Forum Deluxe Apartment,8.9,"Avinguda Eduard Maristany Nº 21, 08005 Barcelona, Spain","€ 1,573"
859,Classy 3bed 3bath apartment in Eixample,6.0,"Carrer d'Aragó, 288, Eixample, 08009 Barcelona, Spain","€ 3,807"
860,Montaber Apartment - Sant Antoni,5.0,"Carrer de Tamarit 109, 1º1º, Eixample, 08015 Barcelona, Spain","€ 2,578"
861,Enjoy Apartments Gold,7.0,"Carrer de Girona 74, Eixample, 08009 Barcelona, Spain","€ 2,346"
862,My Space Barcelona Guell Terrace Center,5.4,"Ballester, 34 , Sarrià-St. Gervasi, 08023 Barcelona, Spain","€ 2,200"
863,"Bright 2 bedroom apt in 22@, close to the beach",8.0,"99 Carrer de Joan d'Àustria 4º 4ª, Sant Martí, 08018 Barcelona, Spain","€ 2,922"
864,Stay U-nique Apartments Provença,6.7,"474 Carrer de Provença, Eixample, 08025 Barcelona, Spain","€ 3,151"
865,Sweet Inn - Ausias Marc,7.0,"157 Carrer d'Ausiàs Marc, Eixample, 08013 Barcelona, Spain","€ 2,407"
866,Placa Catalunya Luminous and Exclusive 5Bd Penthouse,8.7,"Rambla de Catalunya 1, Eixample, 08007 Barcelona, Spain","€ 5,963"
867,Montaber Apartments - Sagrada Familia,3.5,"Valencia 494, 498, escalera B, tercera, Eixample, 08013 Barcelona, Spain","€ 2,498"
868,Bright and modern 3bedroom in Las Ramblas 3 1B,2.0,"Carrer de la Junta de Comerç, 23, Ciutat Vella, 08001 Barcelona, Spain","€ 2,674"
869,Rambla Poblenou&Mar Bella Beach,,"223 Carrer de Llull 3º3ª, Sant Martí, 08005 Barcelona, Spain","€ 2,413"
870,Modern and renovated apartment by Pl Universitat,1.0,"Carrer de Sepúlveda 155, Eixample, 08011 Barcelona, Spain","€ 2,792"
871,Stay U-nique Apartments Sants II,8.0,"Passeig de Sant Antoni 13, Sants-Montjuïc, 08014 Barcelona, Spain","€ 3,455"
872,Az Barcelona Center,8.0,"Ronda Sant Pau, 75, 08015 Barcelona, Spain","€ 3,139"
873,HOMEnFUN Barcelona Paralelo,4.8,"de Piquer14, Sants-Montjuïc, 08004 Barcelona, Spain","€ 4,277"
874,Live like a local in the best neighborhood in BCN,7.9,"14 Carrer de Santaló esc izda, 5º 3ª, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 3,386"
875,Casa Cosi - Eixample 2,,"96 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 4,439"
876,Family Apartment with Parking,,"C/Divina Pastora 1-3, 08243 Barcelona, Spain","€ 2,136"
877,1229 - AWESOME CITY CENTER APARTMENT WITH TERRACE,7.3,"Carrer aragó 240, Eixample, 08007 Barcelona, Spain","€ 2,443"
878,Stay U-nique Apartments Torrent,5.8,"28 Carrer del Torrent de l'Olla, Gràcia, 08012 Barcelona, Spain","€ 2,284"
879,Stay U-nique Apartments Calabria,7.7,"Calabria, 207, Eixample, 08029 Barcelona, Spain","€ 3,341"
880,Stay U-nique Apartments Sagrada Familia II,6.0,"Carrer de Mallorca 436, Eixample, 08013 Barcelona, Spain","€ 3,043"
881,Az Barcelona Center,8.0,"Ronda Sant Pau, 75, 08015 Barcelona, Spain","€ 3,139"
882,Stay U-nique Apartments Roger Llúria II,6.5,"96 Carrer de Roger de Llúria, Eixample, 08009 Barcelona, Spain","€ 3,634"
883,Love Local Life Near Sagrada Familia,,"Carrer de Sicília, 212, (3º 4ª), Eixample, 08013 Barcelona, Spain","€ 5,088"
884,El Palauet Luxury Suites,8.5,"Passeig de Gràcia, 113, Gràcia, 08008 Barcelona, Spain","€ 10,795"
885,Stylish and centric 2-bedroom apartment in Eixample &Terrace P2,8.0,"Carrer de València, 191, Eixample, 08011 Barcelona, Spain","€ 3,192"
886,AB Paral·lel Apartments,6.2,"Different Locations, Ciutat Vella, 08015 Barcelona, Spain","€ 1,995"
887,Stay U-nique Apartments Napols II,7.7,"Carrer de Nàpols 258, Eixample, 08018 Barcelona, Spain","€ 3,034"
888,AB Enric Granados Apartment,8.0,"C/ Paris, 193/ 5º 2ª/ 08036 Barcelona, Eixample, 08036 Barcelona, Spain","€ 3,061"
889,Stay U-nique Apartments Lluca,7.8,"5 Carrer de Lluçà, Les Corts, 08028 Barcelona, Spain","€ 2,579"
890,Montaber Apartment - Trafalgar,3.0,"9 Carrer de Trafalgar, Eixample, 08010 Barcelona, Spain","€ 3,731"
891,Habitat Apartments Born,7.3,"Calle Flassaders, 31, Ciutat Vella, 08003 Barcelona, Spain","€ 3,530"
892,Modern and renovated apartment by Pl Universitat,1.0,"Carrer de Sepúlveda 155, Eixample, 08011 Barcelona, Spain","€ 2,686"
893,1217 - POOL AND BEACH NICE APARTMENT II,7.2,"Passeig del Taulat 233, Sant Martí, 08005 Barcelona, Spain","€ 1,933"
894,Margarit House,1.0,"Carrer de Margarit    20-22 Atico 1, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,335"
895,Lodging Apartments Liceu G2,7.6,"47 Carrer de Sant Pau, Ciutat Vella, 08001 Barcelona, Spain","€ 1,588"
896,Casa Cosi - Casanova 7,,"Carrer de Casanova, 96 piso 5-2, Eixample, 08011 Barcelona, Spain","€ 3,379"
897,Sweet Inn - Park Mediterranean,7.4,"De Llull 16, Sant Martí, 08005 Barcelona, Spain","€ 3,009"
898,1214 - TWO BEDROOMS CIUTADELLA APARTMENT,4.3,"joan de austria, 51, Sant Martí, 08005 Barcelona, Spain","€ 1,933"
899,Stay U-nique Apartments Park Guell Gaudi,7.4,"Carrer de Tenerife 35, Horta-Guinardó, 08024 Barcelona, Spain","€ 2,676"
900,Olala Moianes Apartment,8.0,"Moianes, Principal, 65, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,907"
901,Stay U-nique Apartments Muntaner,6.7,"Carrer de Muntaner 26, Eixample, 08011 Barcelona, Spain","€ 2,658"
902,Stay U-nique Apartments Degà Bahí,6.6,"65 Carrer del Degà Bahí, Sant Martí, 08026 Barcelona, Spain","€ 3,361"
903,Stay U-nique Apartments Terrassa,3.0,"Carrer de Terrassa 8, Gràcia, 08012 Barcelona, Spain","€ 3,159"
904,Casa Cosi - Eixample 1,7.2,"96 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 2,730"
905,Stay U-nique Apartments Tordera,6.7,"Carrer de Tordera 47, Gràcia, 08012 Barcelona, Spain","€ 3,119"
906,Sweet Inn - Monumental,6.0,"490 Carrer del Consell de Cent, Eixample, 08013 Barcelona, Spain","€ 3,136"
907,Stay U-nique Apartments Passatge de Font,6.2,"Passatge de Font 11, Eixample, 08013 Barcelona, Spain","€ 3,135"
908,Exclusive Sagrada familia penthouse with sea views,9.0,"Carrer del Rosselló 446, Eixample, 08025 Barcelona, Spain","€ 2,777"
