,name,rating,location,price
708,Stay U-nique Apartments Girona,8.7,"108 Carrer de Girona, Eixample, 08009 Barcelona, Spain","€ 5,694"
709,Central and Spacious Family Apartment,8.5,"734 Gran Via de les Corts Catalanes, Eixample, 08013 Barcelona, Spain","€ 4,813"
710,ApartEasy - Atic Sants,4.5,"Riera Tena, 13, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,212"
711,Ola Living Merce,8.0,"6 Carrer de la Mercè, Ciutat Vella, 08002 Barcelona, Spain","€ 3,584"
712,Sant Antoni 2 - Downtown Barcelona & Modern,6.5,"Carrer dels Salvador 7bis, Ciutat Vella, 08001 Barcelona, Spain","€ 1,318"
713,Casa Cosi Patio 1,,"Francolí, 55, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 1,945"
714,Stay U-nique Apartments Travessera II,9.7,"Travessera de Gràcia 171, Gràcia, 08012 Barcelona, Spain","€ 3,895"
715,Stay U-nique Apartments Rogent,8.0,"Carrer de Rogent 28, Sant Martí, 08026 Barcelona, Spain","€ 4,391"
716,AB Sagrada Familia Bofill,7.8,"Marina 240, 1º5ª , Eixample, 08013 Barcelona, Spain","€ 2,500"
717,HOMEnFUN Barcelona Sarrià,6.4,"7 Carrer de Rocabertí, Sarrià-St. Gervasi, 08017 Barcelona, Spain","€ 1,406"
718,Stay U-nique Apartments Fabra i Puig,8.3,"192 Passeig de Fabra i Puig, Nou Barris, 08016 Barcelona, Spain","€ 3,694"
719,Stay U-nique Apartments Begur,7.4,"58 Carrer de Begur, Sants-Montjuïc, 08028 Barcelona, Spain","€ 2,782"
720,Olala Diagonal Apartment,8.8,"Deu i Mata, 141, 2-3, Les Corts, 08029 Barcelona, Spain","€ 4,062"
721,Olala Port Forum Apartments,8.2,"113 Avinguda de la Catalana, 08930 Barcelona, Spain","€ 5,531"
722,HOMEnFUN Barcelona Eixample,8.4,"207 Carrer d'Aragó, Eixample, 08011 Barcelona, Spain","€ 2,087"
723,Ferran Pedralbes Penthouse,9.0,"Carrer del Doctor Ferran, 26-28, Les Corts, 08034 Barcelona, Spain","€ 5,156"
724,Stay U-nique Apartments Salvador Espriu,8.3,"Salvador Espriu, 33, Sant Martí, 08005 Barcelona, Spain","€ 5,844"
725,Tendency Sagrada Familia Luxury,,"81 Carrer de la Indústria, Gràcia, 08025 Barcelona, Spain","€ 6,877"
726,SMLuxuryHouse,,"480 Carrer de Ramon Llull, 08930 Barcelona, Spain","€ 2,035"
727,Stay U-nique Apartments Mistral,7.3,"Avingunda de Mistral 54, Eixample, 08015 Barcelona, Spain","€ 4,291"
728,Walk to Las Ramblas from Sun-Filled&Cozy Apartment,8.5,"31 Carrer de Piquer 4º 3ª, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,783"
729,Elegant Eixample Apartment nicely decorated,9.5,"207 Carrer d'Aragó, Eixample, 08011 Barcelona, Spain","€ 4,349"
730,Hostel One Paralelo,9.3,"Salvá, 62, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,418"
731,Hostal Boqueria,7.7,"Ramblas, 100, Ciutat Vella, 08002 Barcelona, Spain",€ 820
732,"FridaysFlats, Dreamy Duplex - Stylish Beach Loft",8.6,"4 Carrer de Sant Francesc, Sant Martí, 08005 Barcelona, Spain","€ 2,740"
733,Barcelona City Rooms,7.2,"Industria, 81 bajos, 1ª, Gràcia, 08025 Barcelona, Spain","€ 1,751"
734,Boat Accommodations Barcelona,8.9,"Port Forum Moll de la Ronda, 08930 Barcelona, Spain","€ 1,927"
735,"Via Sants Hotel Barcelona, Tapestry Collection By Hilton",,"Calle Nicaragua 5 - 7, Eixample, 08029 Barcelona, Spain","€ 1,339"
736,AB Eixample Apartments,6.2,"Different Locations, Eixample, 08013 Barcelona, Spain","€ 2,057"
737,AB City Center Barcelona,5.0,"Carrer Floridablanca 125, Eixample, 08011 Barcelona, Spain","€ 2,472"
738,Boat Hotel Barcelona,8.4,"Port Forum Moll de la Ronda Port Forum Moll de la Ronda, 08930 Barcelona, Spain","€ 1,789"
739,Ola Living CND Canuda,7.7,"9 Carrer de la Canuda, Ciutat Vella, 08002 Barcelona, Spain","€ 1,599"
740,Stay U-nique Apartments La Bordeta,8.6,"Carrer de Gavà 24, Sants-Montjuïc, 08014 Barcelona, Spain","€ 3,420"
741,AB Poble Nou Venero,7.0,"Venero, 8, Sant Martí, 08005 Barcelona, Spain","€ 3,171"
742,Amazing 5 bedrooms 5 bathrooms next to Universitat and Plaza Catalunya,,"Gran Via de les Corts Catalanes 602, Eixample, 08007 Barcelona, Spain","€ 6,805"
743,El Palauet Luxury Suites,8.5,"Passeig de Gràcia, 113, Gràcia, 08008 Barcelona, Spain","€ 8,215"
744,Sun & Moon Hostel,7.6,"Ferran, 17, Ciutat Vella, 08002 Barcelona, Spain","€ 2,824"
745,Casa Cosi - Putxet 1,,"Carrer del Francolí, 55 ppal-1, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,177"
746,Boat ALOHA (stay and sail),8.0,"12 Carrer de la Pau, 08930 Barcelona, Spain","€ 2,301"
747,BizFlats Eixample Apartments,,"Different locations, Eixample, 08009 Barcelona, Spain","€ 4,399"
748,Lodging Apartments Beach Studio 22,6.0,"1 carrer de Paredes, Ciutat Vella, 08003 Barcelona, Spain","€ 1,388"
749,Casa Cosi El Farró 4,,"Francolí, 55, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,195"
750,Stay U-nique Apartments La Bordeta,8.6,"Carrer de Gavà 24, Sants-Montjuïc, 08014 Barcelona, Spain","€ 3,420"
751,AB Poble Nou Venero,7.0,"Venero, 8, Sant Martí, 08005 Barcelona, Spain","€ 3,171"
752,Hostel One Sants,8.8,"Casteràs, 9, Sants-Montjuïc, 08028 Barcelona, Spain","€ 2,276"
753,23PAR203 Comfortable apartment in Paralel,9.0,"Paral·lel, 159, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,191"
754,Sun & Moon Hostel,7.6,"Ferran, 17, Ciutat Vella, 08002 Barcelona, Spain","€ 2,824"
755,Ola Living CND Canuda,7.7,"9 Carrer de la Canuda, Ciutat Vella, 08002 Barcelona, Spain","€ 1,521"
756,Casa Cosi - Francoli 4,7.0,"Carrer del Francolí, 55 2-4, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,072"
757,Casa Cosi - Putxet 1,,"Carrer del Francolí, 55 ppal-1, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,177"
758,El Palauet Luxury Suites,8.5,"Passeig de Gràcia, 113, Gràcia, 08008 Barcelona, Spain","€ 7,805"
759,Olala Casanova Apartments,7.7,"Casanova, 87, Eixample, 08011 Barcelona, Spain","€ 3,870"
760,Family Apartment with Parking,,"C/Divina Pastora 1-3, 08243 Barcelona, Spain","€ 1,362"
761,Bright and modern Duplex with terrace in Eixample district P1,7.5,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 1,999"
762,AB Gracia Sant Salvador,7.3,"San Salvador, 20, Gràcia, 08012 Barcelona, Spain","€ 1,990"
763,HOMEnFUN Barcelona Sagrada Familia,5.5,"Carrer Bergnes de las Casas 22, Horta-Guinardó, 08025 Barcelona, Spain","€ 1,416"
764,Luminous 2 Bedroom next to Sagrada Familia,8.0,"Eixample, 08025 Barcelona, Spain","€ 1,997"
765,ArtBlue Penthouse Eixample Barcelona,9.5,"58 Carrer d'Aribau àtic-2, Eixample, 08011 Barcelona, Spain","€ 1,935"
766,Arc de Triomf Luxury Modern 2-Bedroom 2-Bathroom,3.0,"Carrer de Casp 150, Eixample, 08013 Barcelona, Spain","€ 3,107"
767,AB Llança Eixample,8.5,"Carrer Llançà 27, Principal 1º Barcelona, Eixample, 08015 Barcelona, Spain","€ 2,330"
768,Unique Rentals - Placa Catalunya Central Apartments,8.5,"Ronda de Sant Pere 3, Eixample, 08010 Barcelona, Spain","€ 3,326"
769,Stay U-nique Apartments Calvet,8.1,"15 Carrer de Calvet, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 4,357"
770,Exclusive 2 bedroom apartment in the city center,10,"Carrer de Bailèn 98, Eixample, 08009 Barcelona, Spain","€ 2,518"
771,My Space Barcelona Private Pool Garden,6.4,"Prats de Molló 14, Bajos, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 3,399"
772,Luxury 4-bedrooms in Rambla de Catalunya,8.0,"Rambla de Catalunya 42, Eixample, 08007 Barcelona, Spain","€ 6,522"
773,Plaça Catalunya Incredible 3bedroom Duplex with Balcony,6.0,"Ronda de Sant Pere, 3, Eixample, 08010 Barcelona, Spain","€ 3,863"
774,Placa Catalunya Luminous and Exclusive 5Bd Penthouse,8.7,"Rambla de Catalunya 1, Eixample, 08007 Barcelona, Spain","€ 6,185"
775,Central and Captivating 4 Bedroom by Placa Catalunya,,"Ronda de Sant Pere, 28, Eixample, 08010 Barcelona, Spain","€ 4,287"
776,Stay U-nique Apartments Sant Pau,8.7,"Ronda de Sant Pau 17, , Ciutat Vella, 08001 Barcelona, Spain","€ 4,541"
777,Anais Apartments by gaiarooms,7.6,"291 Carrer de la Diputació, Eixample, 08009 Barcelona, Spain","€ 1,538"
778,Stay U-nique Apartments Travessera,8.3,"Travessera de Gracia 136 , Gràcia, 08012 Barcelona, Spain","€ 5,633"
779,HOMEnFUN Barcelona Sagrada Familia Views,7.1,"240 Carrer de la Marina, Eixample, 08013 Barcelona, Spain","€ 2,065"
780,"Cozy, Romantic Luxury in Trendy Gracia",7.4,"Carrer de Saragossa 6, bis, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,190"
781,Stay U-nique Apartments Eixample Center,8.9,"202 Carrer del Rosselló, Eixample, 08008 Barcelona, Spain","€ 4,367"
782,Olala Casanova Apartments,7.7,"Casanova, 87, Eixample, 08011 Barcelona, Spain","€ 3,870"
783,Eixample 14,,"34 Carrer d'Entença, Eixample, 08015 Barcelona, Spain","€ 3,531"
784,HOMEnFUN Barcelona Plaza España,6.8,"19 Carrer d'Aragó, Eixample, 08015 Barcelona, Spain","€ 1,485"
785,Modern and bright apartment in Eixample 1-1,,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 1,780"
786,Sant Pau Terraces Apartments,8.9,"Sant Antoni Maria Claret, 234-236, 08025 Barcelona, Spain","€ 1,325"
787,Live like a local in the best neighborhood in BCN,7.9,"14 Carrer de Santaló esc izda, 5º 3ª, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 2,760"
788,32PAR218 - Big and spacious apartment downtown,8.0,"Paral·lel, 159, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,239"
789,Ronda Sant Pere Private City Center 3Bedroom Suite B,7.0,"Ronda de Sant Pere 29, Eixample, 08010 Barcelona, Spain","€ 2,446"
790,Az Barcelona Center,8.0,"Ronda Sant Pau, 75, 08015 Barcelona, Spain","€ 2,175"
791,Margarit House,1.0,"Carrer de Margarit    20-22 Atico 1, Sants-Montjuïc, 08004 Barcelona, Spain",€ 935
792,Plaça Catalunya Breathtaking 3bedroom Duplex with balcony,6.0,"Ronda de Sant Pere 3, Eixample, 08010 Barcelona, Spain","€ 3,195"
793,Stay U-nique Apartments Casanova,6.9,"72 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 6,073"
794,Apartamento en Gran Via Eixample,,"479 Gran Via de les Corts Catalanes, Eixample, 08015 Barcelona, Spain","€ 2,287"
795,Casa Cosi - Casanova 7,,"Carrer de Casanova, 96 piso 5-2, Eixample, 08011 Barcelona, Spain","€ 2,837"
796,Modern and bright apartment in Eixample 5-1,5.0,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 1,853"
797,Break N Bed,6.3,"Ricart, 20, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,024"
798,Enjoy Apartments Gold,7.0,"Carrer de Girona 74, Eixample, 08009 Barcelona, Spain","€ 1,796"
799,"Bright 2 bedroom apt in 22@, close to the beach",8.0,"99 Carrer de Joan d'Àustria 4º 4ª, Sant Martí, 08018 Barcelona, Spain","€ 3,420"
800,Breathtaking Penthouse in Eixample,,"Carrer de Muntaner, 32, Eixample, 08011 Barcelona, Spain","€ 2,008"
801,Comfortable 3-bedroom next to Sagrada Familia,7.0,"Carrer de Còrsega, 607, Eixample, 08025 Barcelona, Spain","€ 2,528"
802,Exclusive Huge 4 Double Bedroom City Center,4.5,"Carrer de Bailèn 136, Eixample, 08037 Barcelona, Spain","€ 4,258"
803,Stay U-nique Apartments Sagrada Familia III,7.9,"Carrer de la Marina 250, Eixample, 08013 Barcelona, Spain","€ 3,874"
804,Kronos on the beach Suite 2,8.5,"19 Carrer de Berenguer Mallol, Ciutat Vella, 08003 Barcelona, Spain","€ 3,137"
805,Stay U-nique Apartments Aribau,6.7,"Carrer d'Aribau, 47, Eixample, 08011 Barcelona, Spain","€ 5,191"
806,Casa Cosi - Casanova 7,,"Carrer de Casanova, 96 piso 5-2, Eixample, 08011 Barcelona, Spain","€ 2,880"
807,Liceu Apartments by gaiarooms,7.4,"10 Carrer del Carme, Ciutat Vella, 08001 Barcelona, Spain","€ 1,460"
808,Friendly Rentals Manel,5.6,"Sombrerers, 23, Ciutat Vella, 08003 Barcelona, Spain","€ 1,816"
809,The Camp Nou FCB Apartment,7.2,"Carrer Comandant Benitez 20 4º1ª BCN, Les Corts, 08028 Barcelona, Spain","€ 2,261"
810,Casa Horta View,5.0,"Carrer dels Agudells, 27, Horta-Guinardó, 08032 Barcelona, Spain","€ 2,026"
811,Modernist and Luxurious flat - Casa de Flor,1.0,"Carrer de Roger de Flor 89, Eixample, 08013 Barcelona, Spain","€ 2,492"
812,Piso para Grandes Grupos,7.0,"Carrer de Balmes 64, Eixample, 08007 Barcelona, Spain","€ 10,595"
813,Wonderful 2-bd apart with balcony Plaza Cataluña,8.0,"Ronda de Sant Pere, 3, Eixample, 08010 Barcelona, Spain","€ 2,718"
814,AB Enric Granados Apartment,8.0,"C/ Paris, 193/ 5º 2ª/ 08036 Barcelona, Eixample, 08036 Barcelona, Spain","€ 3,370"
815,Click&Flat Floridablanca,6.8,"Carrer Floridablanca, 3, Eixample, 08015 Barcelona, Spain","€ 2,209"
816,Triplex Gracia,,"63 Carrer de la Riera de Sant Miquel, Gràcia, 08006 Barcelona, Spain","€ 1,642"
817,My Space Barcelona Rambla Catalunya Center,7.3,"Rambla Cataluña, 67, Eixample, 08007 Barcelona, Spain","€ 3,147"
818,Bright and modern 3bedroom in Las Ramblas 2 1B,5.5,"Carrer de la Junta de Comerç, 23, Ciutat Vella, 08001 Barcelona, Spain","€ 2,939"
819,Stay U-nique Apartments Calabria,7.7,"Calabria, 207, Eixample, 08029 Barcelona, Spain","€ 3,575"
820,Sunny and Modernist apartment for groups in center,3.0,"64 Carrer de Balmes, Eixample, 08007 Barcelona, Spain","€ 10,595"
821,Casa Cosi - Gotico,10,"6 Carrer dels Banys Nous, Ciutat Vella, 08002 Barcelona, Spain","€ 2,897"
822,Stay U-nique Apartments Sagrada Familia,8.4,"Plaça Sagrada Família 11, Eixample, 08018 Barcelona, Spain","€ 4,383"
823,My Space Barcelona Gracia Pool Terrace,7.5,"Ramón Y Cajal 69, 1 1, Gràcia, 08012 Barcelona, Spain","€ 2,126"
824,1229 - AWESOME CITY CENTER APARTMENT WITH TERRACE,7.3,"Carrer aragó 240, Eixample, 08007 Barcelona, Spain","€ 2,205"
825,Lodging Apartments Beach Studio 41,6.5,"1 carrer de Paredes, Ciutat Vella, 08003 Barcelona, Spain","€ 1,422"
826,Casa Cosi - El Farró 1,,"Carrer del Francolí, 55 3-1, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,052"
827,Montaber Apartment - Sant Antoni,5.0,"Carrer de Tamarit 109, 1º1º, Eixample, 08015 Barcelona, Spain","€ 2,536"
828,AB Atic Eixample,5.2,"199 Carrer de la Diputació, Eixample, 08011 Barcelona, Spain","€ 1,964"
829,Casa Cosi - Gotico,10,"6 Carrer dels Banys Nous, Ciutat Vella, 08002 Barcelona, Spain","€ 3,041"
830,Recently renovated 3 bedrooms in Poble Sec,,"Carrer de Piquer 55, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,067"
831,Cozy Studio with Amazing Terrace near Plaza España,6.3,"Eixample, 08015 Barcelona, Spain","€ 1,730"
832,Mallorca habitaciones,5.5,"169 Carrer de Mallorca, Eixample, 08036 Barcelona, Spain",€ 724
833,Centric 2 Bedroom Apartment with a Private Lovely Terrace,5.0,"Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,737"
834,My Space Barcelona Gracia Pool Terrace,7.5,"Ramón Y Cajal 69, 1 1, Gràcia, 08012 Barcelona, Spain","€ 2,231"
835,Modern and renovated apartment by Pl Universitat,1.0,"Carrer de Sepúlveda 155, Eixample, 08011 Barcelona, Spain","€ 2,501"
836,Beautiful apartment in central Barcelona,,"4 Carrer de la Torre d'En Damians, Sants-Montjuïc, 08014 Barcelona, Spain","€ 1,908"
837,Luxurious-historical with terrace,8.0,"Carrer Gran de Gràcia 12, Gràcia, 08012 Barcelona, Spain","€ 3,700"
838,ApartEasy - Authentic Family Apartment,6.7,"71 Carrer de Viladomat, Eixample, 08015 Barcelona, Spain","€ 3,176"
839,Vive como un barcelonés en la mejor ubicación,,"Carrer de Blesa 31 3º 1ª, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,315"
840,Montaber Apartment - Bailén,8.7,"Bailen, Eixample, 08010 Barcelona, Spain","€ 3,455"
841,Stay U-nique Apartments Provença,6.7,"474 Carrer de Provença, Eixample, 08025 Barcelona, Spain","€ 4,524"
842,Casa PILAR Central,9.0,"Carrer de la Diputació, 309, Ent. 1 , Eixample, 08009 Barcelona, Spain","€ 3,076"
843,Nice and Cozy 4 Bedroom in Sants-Montjuic BCN,4.8,"Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,557"
844,My Space Barcelona Guell Terrace Center,5.4,"Ballester, 34 , Sarrià-St. Gervasi, 08023 Barcelona, Spain","€ 2,484"
845,Montaber Apartments - Sagrada Familia,3.5,"Valencia 494, 498, escalera B, tercera, Eixample, 08013 Barcelona, Spain","€ 2,673"
846,Casa Cosi - La Gleva 3,,"Carrer del Francolí, 55 4-3, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,147"
847,Exclusive Sagrada familia penthouse with sea views,9.0,"Carrer del Rosselló 446, Eixample, 08025 Barcelona, Spain","€ 2,328"
848,Casa Cosi - Francoli 1,8.0,"55 Carrer del Francolí, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,295"
849,EA MARIA 2 two bedroom apartment with private rooftop,,"Girona 74, Eixample, 08009 Barcelona, Spain","€ 1,747"
850,AB Rossello Center Terrace,7.3,"C/Rossello 483/prin. 1ª /BCN, Eixample, 08008 Barcelona, Spain","€ 2,060"
851,Stay U-nique Apartments Sèneca II,8.7,"Carrer de Sèneca 15, Gràcia, 08006 Barcelona, Spain","€ 3,471"
852,Stay U-nique Apartments Roger Llúria,6.9,"102 Carrer de Roger de Llúria, Eixample, 08037 Barcelona, Spain","€ 9,500"
853,Stylish and centric 2-bedroom apartment in Eixample &Terrace P2,8.0,"Carrer de València, 191, Eixample, 08011 Barcelona, Spain","€ 3,238"
854,Sport design 3 bedroom,6.0,"217 Carrer de Sant Antoni Maria Claret 2º 2ª, Horta-Guinardó, 08041 Barcelona, Spain","€ 3,297"
855,Large terrace luxury apartment,,"73 Avinguda Manuel Fernández Márquez 5 1, Block 1, 08930 Barcelona, Spain","€ 3,871"
856,Stay U-nique Apartments Roger Llúria II,6.5,"96 Carrer de Roger de Llúria, Eixample, 08009 Barcelona, Spain","€ 4,420"
857,Montaber Apartment - Trafalgar,3.0,"9 Carrer de Trafalgar, Eixample, 08010 Barcelona, Spain","€ 3,975"
858,Exquisite designed historic flat with sunny rooftop,5.0,"12 Carrer Gran de Gràcia 2º, Gràcia, 08012 Barcelona, Spain","€ 3,430"
859,My Space Barcelona Bonanova Center,7.3,"Paseo de La Bonanova 10, 2 2, Sarrià-St. Gervasi, 08022 Barcelona, Spain","€ 3,121"
860,Big apartment for 9 in the heart of Eixample,,"Carrer d'Aragó 281, Eixample, 08009 Barcelona, Spain","€ 4,967"
861,3-floor House - Triplex Pl España 1098,6.0,"14 Carrer de la Torre d'En Damians, Sants-Montjuïc, 08014 Barcelona, Spain","€ 4,021"
862,Stay U-nique Apartments Industria II,9.0,"Carrer de la Industria 12, Gràcia, 08037 Barcelona, Spain","€ 5,251"
863,Casa Cosi - Sants,,"28 Carrer de la Ferreria, Sants-Montjuïc, 08014 Barcelona, Spain","€ 1,780"
864,AB Paral·lel Apartments,6.2,"Different Locations, Ciutat Vella, 08015 Barcelona, Spain","€ 2,172"
865,Stay U-nique Apartments Sagrada Familia II,6.0,"Carrer de Mallorca 436, Eixample, 08013 Barcelona, Spain","€ 4,120"
866,Click&Flat Luxury mistral,8.0,"Floridablanca 31, Eixample, 08015 Barcelona, Spain","€ 2,922"
867,Stay U-nique Apartments Sants II,8.0,"Passeig de Sant Antoni 13, Sants-Montjuïc, 08014 Barcelona, Spain","€ 3,974"
868,AB Bruc City Center,6.0,"Carrer del Bruc 41, 1º2ª Barcelona, Eixample, 08010 Barcelona, Spain","€ 3,518"
869,BizFlats Garden House,,"Different locations, Eixample, 08013 Barcelona, Spain","€ 2,216"
870,BELLAFILA GOTHIC,8.4,"5 Carrer de Bellafila , Ciutat Vella, 08002 Barcelona, Spain","€ 2,417"
871,Modern and bright apartment in Eixample 1-3,,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 1,505"
872,Stay U-nique Apartments Obradors,5.8,"Carrer d'Obradors 13, Ciutat Vella, 08002 Barcelona, Spain","€ 3,534"
873,Poblesec 2,,"33 Carrer de Blasco de Garay, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,758"
874,Stay U-nique Apartments Arago,6.0,"Carrer d'Aragó 364, Eixample, 08009 Barcelona, Spain","€ 6,261"
875,Bright and modern 2bedroom in Las Ramblas 2 1A,,"Carrer de la Junta de Comerç, 23, Ciutat Vella, 08001 Barcelona, Spain","€ 2,208"
876,Stay U-nique Apartments Mallorca II,8.3,"Carrer de Mallorca 423, Eixample, 08013 Barcelona, Spain","€ 5,771"
877,Stay U-nique Apartments Park Guell Gaudi,7.4,"Carrer de Tenerife 35, Horta-Guinardó, 08024 Barcelona, Spain","€ 3,209"
878,Click&Flat Xoriguer,8.0,"Puig i Xoriguer24-28, 1, 1, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,611"
879,Stay U-nique Apartments Sèneca II,8.7,"Carrer de Sèneca 15, Gràcia, 08006 Barcelona, Spain","€ 3,471"
880,Clot market,5.0,"Meridiana116, 4º, 1ª, Sant Martí, 08026 Barcelona, Spain","€ 2,322"
881,Poblesec 2,,"33 Carrer de Blasco de Garay, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,844"
882,Stay U-nique Apartments Muntaner,6.7,"Carrer de Muntaner 26, Eixample, 08011 Barcelona, Spain","€ 3,315"
883,BizFlats Garden House,,"Different locations, Eixample, 08013 Barcelona, Spain","€ 2,323"
884,Fridays Flats Hidden gem in the heart of Poble Sec,8.7,"Carrer de la Bobila 13, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,223"
885,Casa Cosi - Casanova 4,,"Carrer de Casanova, 96, Eixample, 08011 Barcelona, Spain","€ 3,201"
886,Stay U-nique Apartments Napols II,7.7,"Carrer de Nàpols 258, Eixample, 08018 Barcelona, Spain","€ 4,001"
887,AB Paral·lel Apartments,6.2,"Different Locations, Ciutat Vella, 08015 Barcelona, Spain","€ 2,172"
888,2 Bdr penthouse in Gràcia,9.0,"142 Carrer de l'Encarnació Atico, Gràcia, 08025 Barcelona, Spain","€ 2,947"
889,Stay U-nique Apartments Rambla Catalunya II,8.8,"Rambla de Catalunya 42, Eixample, 08007 Barcelona, Spain","€ 4,250"
890,Cozy 2 Bedroom next to Arc de Triomf,4.0,"08018 Barcelona, Spain","€ 1,799"
891,Stay U-nique Apartments Balmes,9.0,"Carrer de Balmes 8, Eixample, 08007 Barcelona, Spain","€ 5,126"
892,Stay U-nique Apartments Pou,5.5,"Carrer del Pou de la Figuera 16, Ciutat Vella, 08003 Barcelona, Spain","€ 3,307"
893,Olala Sardenya Apartment,6.6,"Sardenya, 43, Sant Martí, 08005 Barcelona, Spain","€ 5,006"
894,Poblenou Loft No1,2.0,"Carrer de Pere IV, 121 , , Sant Martí, 08018 Barcelona, Spain","€ 2,209"
895,Stay U-nique Apartments Torrent,5.8,"28 Carrer del Torrent de l'Olla, Gràcia, 08012 Barcelona, Spain","€ 2,802"
896,Casa Veena,,"27 Carrer de les Tres Senyores, Gràcia, 08024 Barcelona, Spain","€ 2,118"
897,Stay U-nique Apartments Lope de Vega,6.7,"Carrer de Lope de Vega 97, Sant Martí, 08005 Barcelona, Spain","€ 4,226"
898,Stay U-nique Apartments Passatge de Font,6.2,"Passatge de Font 11, Eixample, 08013 Barcelona, Spain","€ 4,839"
899,Stay U-nique Apartments Ronda Sant Pere,7.5,"33 Ronda de Sant Pere, Eixample, 08010 Barcelona, Spain","€ 5,687"
900,Stay U-nique Apartments Sèneca,6.8,"7 Carrer de Sèneca, Gràcia, 08006 Barcelona, Spain","€ 4,834"
901,Stay U-nique Apartments Passatge de Font,6.2,"Passatge de Font 11, Eixample, 08013 Barcelona, Spain","€ 4,839"
902,Stay U-nique Apartments Terrassa,3.0,"Carrer de Terrassa 8, Gràcia, 08012 Barcelona, Spain","€ 4,331"
903,Kronos on the Beach suite 3,8.6,"Berenguer Mallol 19, Ciutat Vella, 08003 Barcelona, Spain","€ 3,165"
904,Stay U-nique Apartments Ricart,7.5,"16 Carrer de Ricart, Sants-Montjuïc, 08004 Barcelona, Spain","€ 4,393"
905,Stay U-nique Apartments Ronda Sant Pere,7.5,"33 Ronda de Sant Pere, Eixample, 08010 Barcelona, Spain","€ 5,687"
906,Stay U-nique Apartments Comte Urgell,8.0,"Carrer del Comte d'Urgell 256, Eixample, 08036 Barcelona, Spain","€ 4,881"
907,"FridaysFlats, Elevated Experience - Urquinaona",8.7,"Trafalgar, 15, Eixample, 08010 Barcelona, Spain","€ 2,995"
908,Casa Veena,,"27 Carrer de les Tres Senyores, Gràcia, 08024 Barcelona, Spain","€ 2,221"
909,Stay U-nique Apartments Legalitat,7.7,"26 Carrer de la Legalitat, Gràcia, 08024 Barcelona, Spain","€ 4,784"
910,"Apartment near Pedralbes Park, Les Corts",,"Beltran i Rozpide, 7-, Les Corts, 08034 Barcelona, Spain","€ 3,895"
911,Stay U-nique Apartments Degà Bahí,6.6,"65 Carrer del Degà Bahí, Sant Martí, 08026 Barcelona, Spain","€ 4,222"
912,Enjoy Apartments Royale,,"Avinguda de la Riera de Cassoles, 2, Gràcia, 08012 Barcelona, Spain","€ 2,987"
913,Olala Moianes Apartment,8.0,"Moianes, Principal, 65, Sants-Montjuïc, 08014 Barcelona, Spain","€ 3,910"
914,Esparteria 1,7.0,"5 Carrer de l'Esparteria, Ciutat Vella, 08003 Barcelona, Spain","€ 2,339"
915,Stay U-nique Apartments Fontanella,8.3,"Fontanella, 11, Ciutat Vella, 08010 Barcelona, Spain","€ 4,534"
916,Stay U-nique Apartments Tordera,6.7,"Carrer de Tordera 47, Gràcia, 08012 Barcelona, Spain","€ 4,190"
917,Spacious Sagrada Familia,7.7,"Passatge de Flaugier, 12, Bajos II, Horta-Guinardó, 08041 Barcelona, Spain","€ 1,966"
918,Casa Cosi - Sant Gervasi 3,,"Carrer del Francolí, 55 1-3, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 1,898"
