,name,rating,location,price
368,Apartamento de 4hab en La Latina con vistas,5.3,"77 Calle de Toledo, Centro, 28005 Madrid, Spain","€ 1,563"
369,Hostal Castilla II Puerta del Sol,8.2,"Marqués Viudo de Pontejos 2, 1º, Centro, 28012 Madrid, Spain",€ 698
370,Hostal Hispalense,7.9,"Fuentes, 12, 2º Izquierda, Centro, 28013 Madrid, Spain",€ 404
371,CH Rayuela,8.2,"Fuencarral, 41, 4º - dcha, Centro, 28004 Madrid, Spain",€ 760
372,limehome Madrid Calle de Fomento - Self check-in only,8.9,"36 Calle de Fomento, Centro, 28013 Madrid, Spain","€ 1,068"
373,M&F FUENCARRAL,8.7,"22 Calle de Fuencarral, Centro, 28004 Madrid, Spain","€ 1,550"
374,Toc Hostel Madrid,8.9,"Plaza de Celenque, 3 , Centro, 28013 Madrid, Spain",€ 787
375,La Albarrada del Mesón,5.5,"Mesón de Paredes, 86, Centro, 28012 Madrid, Spain","€ 1,017"
376,Apartamento de 4hab en La Latina con vistas,5.3,"77 Calle de Toledo, Centro, 28005 Madrid, Spain","€ 1,563"
377,M&F FUENCARRAL,8.7,"22 Calle de Fuencarral, Centro, 28004 Madrid, Spain","€ 1,475"
378,Hostal Armesto,8.2,"San Agustin, 6, Centro, 28014 Madrid, Spain",€ 354
379,Hostal Nersan,7.5,"Flor Baja, 5 - 4º Izquierda, Centro, 28013 Madrid, Spain",€ 452
380,Gran Via de Madrid Apartments,7.1,"Noviciado, 7, Centro, 28015 Madrid, Spain",€ 714
381,Mini Estudio Lovely Chueca,7.7,"C/ Augusto Figueroa, 9 2º PUERTA 6 28004 MADRID, Centro, 28004 Madrid, Spain",€ 358
382,Wonder Apartments,8.2,"5 Plaza de Herradores Edificio Madreselva, Centro, 28013 Madrid, Spain",€ 857
383,Premium apt para 9p en c/olmo - Centro de Madrid,8.7,"23 Calle del Olmo Primero, Centro, 28012 Madrid, Spain","€ 1,870"
384,Opera Suite by Madflats Collection,8.5,"4 Calle de la Bola, Centro, 28013 Madrid, Spain",€ 909
385,Hostal Hispano - Argentino Gran Vía,7.9,"Gran Vía, 15 - 6º, Centro, 28013 Madrid, Spain",€ 450
386,Madrid House Rooms,7.8,"Barbieri, 1, Centro, 28004 Madrid, Spain",€ 570
387,Hostal Prado,8.0,"Nuñez de Arce, 15, Centro, 28012 Madrid, Spain",€ 356
388,Hostal Hispalense,7.9,"Fuentes, 12, 2º Izquierda, Centro, 28013 Madrid, Spain",€ 426
389,Hostal Charlotte,7.7,"44 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 871
390,AmazINN Places Noviciado 11,8.3,"Calle del Noviciado, 9, Centro, 28015 Madrid, Spain",€ 657
391,Slow Suites Sol,8.8,"26 Calle del Carmen, Centro, 28013 Madrid, Spain",€ 779
392,Victoria 4 Puerta del Sol,8.2,"Victoria, 4, Centro, 28012 Madrid, Spain","€ 1,522"
393,Royal Suites Madrid,5.7,"17 Calle de la Montera, Centro, 28013 Madrid, Spain",€ 497
394,apartamento en pleno barrio de las letras,8.0,"LOPE DE VEGA, 13, Centro, 28014 Madrid, Spain","€ 1,005"
395,Vázquez de Mella Gran Vía,8.0,"Plaza Pedro Zerolo, 1, Centro, 28004 Madrid, Spain",€ 488
396,Boutique Apartments in the Heart of Madrid,7.7,"6 Calle de Concepción Jerónima, Centro, 28012 Madrid, Spain",€ 800
397,Estudio Augusto Acogedor,7.4,"Calle de Augusto Figueroa, Centro, 28004 Madrid, Spain",€ 405
398,Belén Modern y luxury space near Plaza Mayor,8.0,"10 Calle del Sacramento, Centro, 28005 Madrid, Spain",€ 564
399,Solfai Vacacional 15,7.4,"16 Ronda de Valencia, Centro, 28012 Madrid, Spain",€ 478
400,Nuevo Apt de 9p en La Cava Alta Centro de Madrid,8.6,"15 Calle de la Cava Alta, Centro, 28005 Madrid, Spain","€ 1,753"
401,Hostal Mendoza,8.0,"Chinchilla, 4. Piso 1 Derecha, Centro, 28013 Madrid, Spain",€ 661
402,Behap Madrid Gran Vía,6.8,"Isabel La Católica, 11, Centro, 28013 Madrid, Spain",€ 903
403,apartamento reformado en el centro para 4 personas,3.0,"SALITRE, 10, Centro, 28012 Madrid, Spain",€ 839
404,Apartmento Las Letras,9.8,"Calle Núñez de Arce, Centro, 28012 Madrid, Spain","€ 1,909"
405,Malasaña Downtown by Madflats Collection,8.6,"Calle Montserrat 4, Centro, 28015 Madrid, Spain",€ 754
406,"Hotel Madrid Gran Via 25, Affiliated by Meliá",8.0,"Gran Vía, 25, Centro, 28013 Madrid, Spain",€ 914
407,Modern 1 Bedroom Apartment near Lavapies,7.3,"Centro, 28012 Madrid, Spain",€ 917
408,HOMEABOUT PREMIUM MALASAÑA Apartment,7.0,"9 Calle de la Madera, Centro, 28004 Madrid, Spain","€ 1,182"
409,apartamento en chueca,4.0,"HORTALEZA, 96, Centro, 28004 Madrid, Spain",€ 679
410,mi casa en Madrid- spacious apartments Callao Gran Via,9.2,"5 Calle de las Veneras, Centro, 28013 Madrid, Spain",€ 763
411,Piso Apartamento Zona Turística Centro Madrid,7.9,"Calle del Carnero 5 Bajo E, Centro, 28005 Madrid, Spain",€ 603
412,Solfai Vacacional 29,6.6,"4 Calle Miguel Moya, Centro, 28004 Madrid, Spain",€ 426
413,Hostal Casa Boutique,7.6,"Gravina 25   1º izquierda, Centro, 28004 Madrid, Spain",€ 520
414,Apt con estilo - 5p en zona Tirso/Centro de Madrid,7.0,"15 Calle del Calvario Bajo, Centro, 28012 Madrid, Spain","€ 1,301"
415,HOMEABOUT PUERTA DEL SOL Premium,6.7,"11 Calle Mayor, Centro, 28012 Madrid, Spain",€ 611
416,MIT House Cibeles Studio en Madrid,10,"Victor Hugo, DRCH, 4, Centro, 28004 Madrid, Spain",€ 895
417,Piso en Augusto Figueroa,7.9,"9 Calle de Augusto Figueroa, Centro, 28004 Madrid, Spain",€ 466
418,Minty Stay - Hortaleza,7.6,"hortaleza 96, 5D, Centro, 28004 Madrid, Spain",€ 563
419,Solfai Vacacional 32,7.1,"16 Ronda de Valencia, Centro, 28012 Madrid, Spain",€ 522
420,Precioso dúplex en la Puerta del Sol.,9.6,"1 Calle Mayor 4ª. Apto 25, Centro, 28013 Madrid, Spain","€ 1,591"
421,Hostal Boutique I Host You,8.9,"4 Plaza de las Cortes, Centro, 28014 Madrid, Spain",€ 846
422,Cats Hostel Madrid Sol,8.4,"Cañizares, 6, Centro, 28012 Madrid, Spain",€ 716
423,Latina Palace by Madflats Collection,8.7,"10 Calle San Buenaventura, Centro, 28005 Madrid, Spain",€ 840
424,Bonito apartamento cerca de la Plaza Mayor (C/Segovia 10),7.9,"10 Calle de Segovia, Centro, 28005 Madrid, Spain","€ 1,075"
425,El Mentidero de León,7.3,"León, 25, Centro, 28014 Madrid, Spain","€ 1,002"
426,Las Minas de Malasaña,7.3,"Calle de las Minas, Centro, 28004 Madrid, Spain","€ 1,002"
427,El Olivar de la Paz,7.3,"Olivar, bajo, Izquierda, Centro, 28012 Madrid, Spain","€ 1,017"
428,La Costanilla de los Desamparados,7.3,"Costanilla de los Desamparados, 11, Centro, 28014 Madrid, Spain","€ 1,017"
429,ático barrio de las letras,7.3,"AMOR DE DIOS, 8, Centro, 28014 Madrid, Spain",€ 945
430,Solfai Vacacional 19,7.3,"16 Ronda de Valencia, Centro, 28012 Madrid, Spain",€ 478
431,Solfai Vacacional 15,7.4,"16 Ronda de Valencia, Centro, 28012 Madrid, Spain",€ 478
432,,,"Centro, 28012 Madrid, Spain","€ 1,608"
433,Hostal La Casa de La Plaza,7.4,"Plaza de San Miguel, 5, Centro, 28005 Madrid, Spain",€ 388
434,PYR Select Gran Via VIII,7.3,"8 Calle de Valverde Piso 2 puerta 2B, Centro, 28004 Madrid, Spain",€ 546
435,Minty Stay - Valverde,7.3,"Calle Valverde 19, Esc Int, 3 drcha, Centro, 28004 Madrid, Spain",€ 553
436,Acogedor y silencioso estudio M1 Embajadores,7.2,"80 Calle del Mesón de Paredes, Centro, 28012 Madrid, Spain",€ 479
437,STYLISH NEST 1BD PLAZA MAYOR - SOL,7.2,"Calle de Santa Isabel, 26, Centro, 28012 Madrid, Spain",€ 646
438,MOLINA - LA LATINA,7.2,"6 Calle del Calvario 4º B, Centro, 28012 Madrid, Spain",€ 536
439,PYR Select La Libertad,7.1,"Gravina 11, Centro, 28004 Madrid, Spain",€ 748
440,Solfai Vacacional 32,7.1,"16 Ronda de Valencia, Centro, 28012 Madrid, Spain",€ 522
441,"Almadén, la Travesía del Paseo Del Prado - Retiro",7.1,"Calle de Almadén, 1, Centro, 28014 Madrid, Spain",€ 969
442,Esperanza Modern y luxury space near Plaza Mayor,7.3,"10 Calle del Sacramento, Centro, 28005 Madrid, Spain",€ 564
443,Apartamento St Barbara-Madrid,7.2,"5 Calle de Santa Bárbara, Centro, 28004 Madrid, Spain",€ 717
444,Solfai Vacacional 52,7.2,"Calle de la Ballesta 14 1º Interior Derecha, Centro, 28004 Madrid, Spain",€ 419
445,Modern 1 Bedroom Apartment near Lavapies,7.3,"Centro, 28012 Madrid, Spain",€ 875
446,Silencioso apartamento en Bailén-La Latina,7.0,"47 Calle de Bailén, Centro, 28005 Madrid, Spain",€ 833
447,apartamento en plaza de lavapies,7.0,"ZURITA, 32, Centro, 28012 Madrid, Spain",€ 995
448,Precioso Apartamento Reformado cerca del Centro,7.0,"90 Calle del Amparo, Centro, 28012 Madrid, Spain",€ 555
449,La Iglesia de Atocha,7.0,"Calle Atocha, Centro, 28012 Madrid, Spain","€ 1,017"
450,Genteel Home Huertas,8.8,"Calle de las Huertas, 67, Centro, 28014 Madrid, Spain","€ 1,254"
451,BNBHolder Always Happy La Latina,9.0,"Calle de Rodas, Centro, Madrid, Spain",€ 827
452,BNBHolder Refined Duplex MALASAÑA,8.5,"13 Calle de Colón, Centro, 28004 Madrid, Spain","€ 1,789"
453,Modern Cozy 1 Bedroom Apartment near city centre,,"Centro, 28012 Madrid, Spain",€ 973
454,,,"5 Calle de Santa Bárbara, Centro, 28004 Madrid, Spain",€ 717
455,SmartRental Madrid La Latina,6.8,"Calle del Mesón de Paredes 84, Centro, 28012 Madrid, Spain",€ 684
456,"Atico x 9 pax, con gran terraza en el La Latina!",7.0,"6 Calle de Santa Ana, Centro, 28005 Madrid, Spain","€ 1,928"
457,Spacious flat puerta del sol,8.1,"9 Calle de Espoz y Mina 2º1 i, Centro, 28012 Madrid, Spain","€ 1,032"
458,"Huertas, 58",8.3,"Calle Huertas, 58, 3º A, Centro, 28014 Madrid, Spain","€ 1,078"
459,,,"Sagasta, 22, Centro, 28004 Madrid, Spain",€ 576
460,Smiling Apartment Near Puerta del Sol by Batuecas,8.7,"2 Calle Encomienda 2do DCHA, Centro, 28012 Madrid, Spain","€ 1,472"
461,Gran Via Central Lovely Private apt in the Heart of Chueca,8.2,"28 Calle de Pelayo, Centro, 28004 Madrid, Spain",€ 881
462,Romantic Central Terrace,8.3,"Calle Corredera Alta de San Pablo, 31, 4C, Centro, 28004 Madrid, Spain","€ 1,623"
463,Los Aposentos de Barceló,5.9,"Calle Barceló, Centro, 28015 Madrid, Spain","€ 1,017"
464,Hostal San Antonio,8.1,"Leon, 13, 2º , Centro, 28014 Madrid, Spain",€ 475
465,El Mentidero de León,7.3,"León, 25, Centro, 28014 Madrid, Spain","€ 1,002"
466,"Calle de Felipe III, 7",4.8,"Calle de Felipe III, 7 APARTAMENTO 1A, Centro, 28012 Madrid, Spain",€ 520
467,HOMEABOUT SAN BERNARDO Apartment I,7.9,"28 Calle de San Bernardo 3º izquierda, Centro, 28015 Madrid, Spain",€ 724
468,Ideal Apartamento en La Latina / Centro de Madrid,8.0,"77 Calle de Toledo, Centro, 28005 Madrid, Spain","€ 1,642"
469,,,"8 Calle San Marcos, Centro, 28004 Madrid, Spain",€ 789
470,Casa de huéspedes Mi lla,5.4,"Calle de San Millán, Centro, 28012 Madrid, Spain",€ 540
471,BNBHolder Golden Triangle of Art CENTRE,9.0,"Calle del Doctor Fourquet, Centro, 28012 Madrid, Spain","€ 1,053"
472,MIT House Malasana Studio en Madrid,6.7,"San Vicente Ferrer, 43, Centro, 28006 Madrid, Spain",€ 853
473,,,"Calle Augusto Figueroa, 47, Centro, 28004 Madrid, Spain","€ 1,019"
474,Woohoo Rooms Boutique Sol,9.3,"Calle de Carretas, 7, 3a y 4a planta, Centro, 28012 Madrid, Spain",€ 681
475,San vicente Ferrer 22,8.4,"Calle de San vicente Ferrer, 22, 3ºExt Izquierda., Centro, 28004 Madrid, Spain",€ 629
476,Malasaña Plaza by Madflats Collection,9.1,"16 Calle de San Joaquin, Centro, 28004 Madrid, Spain",€ 971
477,Prado Apartment,8.6,"Calle de Almadén, Centro, 28014 Madrid, Spain","€ 1,457"
478,MIT House Malasana Studio en Madrid,6.7,"San Vicente Ferrer, 43, Centro, 28006 Madrid, Spain",€ 895
479,Príncipe Letras by Madflats Collection,8.4,"9 Calle del Príncipe, Centro, 28012 Madrid, Spain",€ 854
480,Solfai Vacacional 19,7.3,"16 Ronda de Valencia, Centro, 28012 Madrid, Spain",€ 478
481,Hostal Gran Via 44,7.4,"Gran Via, 44, 8 Derecha, Centro, 28013 Madrid, Spain","€ 1,204"
482,Apartamentos Centro Jardines,8.4,"Calle de los Jardines, Centro, 28013 Madrid, Spain",€ 855
483,Barbieri10 - Apartamento para 4 personas,,"10 Calle de Barbieri 3 izquierda, Centro, 28004 Madrid, Spain",€ 486
484,,,"Calle Arenal 8, Centro, 28013 Madrid, Spain","€ 1,343"
485,M-A Estudio Montera,8.0,"15 Calle de la Montera, Centro, 28013 Madrid, Spain",€ 444
486,Cálamo Guesthouse,8.8,"Calle Lope de Vega 11, Planta 2ª, Centro, 28014 Madrid, Spain",€ 790
487,Apartamentos El Rastro,9.7,"Carlos Arniches , Centro, 28005 Madrid, Spain","€ 2,067"
488,PYR Select La Libertad,7.1,"Gravina 11, Centro, 28004 Madrid, Spain",€ 748
489,La Fuentecilla Madrid Centro,5.7,"Calle de Toledo Portal 117, Centro, 28005 Madrid, Spain",€ 409
490,,,"3 Calle de Manuela Malasana, Centro, 28004 Madrid, Spain",€ 863
491,numa I Script,8.0,"Plaza de Las Cortes, 4, 7º Derecha, Centro, 28014 Madrid, Spain",€ 893
492,MIT House Santa Ana Boutique en Madrid,6.0,"Huertas 3, 3, Centro, 28012 Madrid, Spain",€ 885
493,La Guarda del Ángel,8.6,"Plaza Del Ángel, 1, Centro, 28012 Madrid, Spain","€ 1,017"
494,Rooms San Marcos,8.0,"14 Calle de San Marcos, Centro, 28004 Madrid, Spain",€ 430
495,Far Home Gran Vía,8.4,"Chinchilla, 1, Centro, 28013 Madrid, Spain",€ 470
496,Art Seven Hostel Capsules,8.2,"Calle del Conde de Romanones 7 - Pie de Calle, Centro, 28012 Madrid, Spain",€ 316
497,Hola Madrid,8.9,"Montera 33, esc B, 2ºA, Centro, 28013 Madrid, Spain",€ 913
498,Akeah Hotel Gran Vía Adults Only,8.5,"Calle de San Bernardo 48, Centro, 28015 Madrid, Spain",€ 804
499,AmazINN Places Gran Via II,8.0,"Calle de San Bernardo, Exterior, 27, Centro, 28015 Madrid, Spain",€ 712
500,Minty Stay - Espoz y Mina,8.3,"Calle Espoz y Mina 20, 1º A, Centro, 28012 Madrid, Spain",€ 616
501,Plaza de Chueca-Madrid Centro,,"Plaza de Chueca 8, 3 piso centro, Centro, 28004 Madrid, Spain","€ 1,115"
502,La Guarda del Ángel,8.6,"Plaza Del Ángel, 1, Centro, 28012 Madrid, Spain","€ 1,017"
503,CALLE MAYOR II,8.7,"C/ Calderon de la Barca, Centro, 28013 Madrid, Spain","€ 1,141"
504,Apartamentos El Rastro,9.7,"Carlos Arniches , Centro, 28005 Madrid, Spain","€ 1,967"
505,Malasaña Urban by Madflats Collection,8.7,"3 Calle de Manuela Malasana, Centro, 28004 Madrid, Spain",€ 863
506,AmazINN Places Gran Via II,8.0,"Calle de San Bernardo, Exterior, 27, Centro, 28015 Madrid, Spain",€ 759
507,Rooms San Marcos,8.0,"14 Calle de San Marcos, Centro, 28004 Madrid, Spain",€ 430
508,Barbieri,8.2,"Calle de Barbieri, 3, Centro, 28004 Madrid, Spain",€ 509
509,Luxurious Apartment in Calle Atocha by Batuecas,8.5,"Calle de Atocha, 55, Centro, 28012 Madrid, Spain","€ 1,142"
510,Motion Chueca,5.3,"3 Plaza de Pedro Zerolo, Centro, 28004 Madrid, Spain",€ 266
511,M-A Estudio Ejecutivo,8.5,"11 Plaza de los Mostenses, Centro, 28015 Madrid, Spain",€ 484
512,"Espiritu Santo 39, 1º Izq",8.0,"Calle Espíritu Santo 39, 1º Izq, Centro, 28004 Madrid, Spain",€ 898
513,AmazINN Places Plaza Canalejas II,8.0,"Calle Cruz, 1, Centro, 28012 Madrid, Spain","€ 1,340"
514,Sonder Malasaña,9.2,"9 Calle del Divino Pastor, Centro, 28004 Madrid, Spain","€ 1,029"
515,Suites You Nickel,7.7,"Calle Del Carmen 5, Centro, 28013 Madrid, Spain",€ 645
516,Nuevo Apt de 7p entre la Cava Alta y la Cava Baja,8.0,"16 Calle de la Cava Alta, Centro, 28005 Madrid, Spain","€ 1,563"
517,La Dualidad de Miguel Servet,6.5,"Calle de Miguel Servet 1, Centro, 28012 Madrid, Spain",
518,Living Plaza Mayor Apartment,8.5,"Calle Felipe III, 7, Centro, 28012 Madrid, Spain","€ 2,133"
519,"Amplio apartamento 2hab, 2 baños en calle Mayor",4.0,"63 Calle Mayor, Centro, 28005 Madrid, Spain",€ 855
520,Acogedor estudio en la Calle Encomienda,5.3,"17 Calle de la Encomienda, Centro, 28012 Madrid, Spain",€ 500
521,Hostal Carmen & Coworking,7.6,"Gran Vía 44, Centro, 28013 Madrid, Spain","€ 1,250"
522,,,"Chinchilla, 1, Centro, 28013 Madrid, Spain",€ 345
523,"Exclusive BANKSY DOWNTOWN, by MONARO*****",9.4,"Plaza de Tirso de Molina, Centro, 28012 Madrid, Spain","€ 4,017"
524,2060 The Newton Hostel,8.8,"Calle de la Cabeza 11, Centro, 28012 Madrid, Spain",€ 629
525,Living Plaza Mayor Apartment,8.5,"Calle Felipe III, 7, Centro, 28012 Madrid, Spain","€ 1,999"
526,"Exclusive BANKSY DOWNTOWN, by MONARO*****",9.4,"Plaza de Tirso de Molina, Centro, 28012 Madrid, Spain","€ 4,218"
527,Acogedor estudio en la Calle Encomienda,5.3,"17 Calle de la Encomienda, Centro, 28012 Madrid, Spain",€ 525
528,Sonder Malasaña,9.2,"9 Calle del Divino Pastor, Centro, 28004 Madrid, Spain","€ 1,029"
529,2060 The Newton Hostel,8.8,"Calle de la Cabeza 11, Centro, 28012 Madrid, Spain",€ 629
530,"Amplio apartamento 2hab, 2 baños en calle Mayor",4.0,"63 Calle Mayor, Centro, 28005 Madrid, Spain",€ 855
531,Far Home Gran Vía,8.4,"Chinchilla, 1, Centro, 28013 Madrid, Spain",€ 495
532,ApARTment Madrid,9.3,"5 Calle del Codo, Centro, 28005 Madrid, Spain",€ 958
533,Apartamentos Sol Mayor,7.2,"Calle Mayor, 1, Centro, 28013 Madrid, Spain",€ 753
534,Hostal Carmen & Coworking,7.6,"Gran Vía 44, Centro, 28013 Madrid, Spain","€ 1,250"
535,Cándido Apartamento en el Corazón de La Latina,,"3 Calle de las Aguas, Centro, 28005 Madrid, Spain","€ 1,194"
536,Apartamento Vive en Maravillas,8.0,"Espiritu Santo no 3, 1o izqda., Centro, 28013 Madrid, Spain",€ 857
537,Incredible Design 2 Bedroom Apartment in Centro,7.4,"Centro, 28012 Madrid, Spain","€ 1,687"
538,Woohoo Rooms Hortaleza,9.2,"Calle de Hortaleza, 21, 2º, Centro, 28004 Madrid, Spain",€ 681
539,Unbeatable views of Puerta del Sol by Batuecas,9.2,"Calle Mayor, 1, Centro, 28013 Madrid, Spain","€ 1,320"
540,Malasaña Centric by Madflats Collection,8.8,"11 Calle de Carranza, Centro, 28004 Madrid, Spain",€ 940
541,"Apartamento en SOL, Madrid Centro",7.7,"Calle Coloreros, Centro, 28013 Madrid, Spain",€ 895
542,"NEW. Spacious flat, 2 bedrooms and 2 balconies",,"34 Calle de Jesús y María 1 IZQ, Centro, 28012 Madrid, Spain",€ 910
543,Acogedor piso Madrid,8.0,"34 Calle de Jesús y María, Centro, 28012 Madrid, Spain",€ 528
544,New Heima Homes Colon Square,7.3,"16 Calle del Marqués de la Ensenada Apartamento 921, Centro, 28004 Madrid, Spain",€ 995
545,Malasaña Boutique by Madflats Collection,8.6,"3 Calle de Manuela Malasaña, Centro, 28004 Madrid, Spain",€ 865
546,El Escondrijo de La Sierpe,6.6,"Sierpe, Centro, 28005 Madrid, Spain","€ 1,002"
547,Palma66 - Apartamento individual en Malasaña 3 personas,,"66 Calle de la Palma, Centro, 28015 Madrid, Spain",€ 394
548,Social - kitchen home - apartment Madrid,8.2,"5 Pasadizo de San Ginés, Centro, 28013 Madrid, Spain",€ 709
549,Exquisite New apt en Gran Vía/Centro para 5pax,,"3 Calle de Silva 4 piso, Centro, 28013 Madrid, Spain","€ 1,366"
550,Fuencarral Studio,8.1,"Calle de Augusto Figueroa, Centro, 28004 Madrid, Spain",€ 829
551,Esperanza Modern y luxury space near Plaza Mayor,7.3,"10 Calle del Sacramento, Centro, 28005 Madrid, Spain",€ 538
552,Silver Apartment Calle Toledo by Batuecas,6.4,"Calle de Toledo, 74, Centro, 28005 Madrid, Spain",€ 898
553,El Escondrijo de La Sierpe,6.6,"Sierpe, Centro, 28005 Madrid, Spain","€ 1,002"
554,Malasaña Boutique by Madflats Collection,8.6,"3 Calle de Manuela Malasaña, Centro, 28004 Madrid, Spain",€ 865
555,Exquisite New apt en Gran Vía/Centro para 5pax,,"3 Calle de Silva 4 piso, Centro, 28013 Madrid, Spain","€ 1,262"
556,Casa Malasaña,8.9,"Calle Acuerdo, Centro, 28015 Madrid, Spain","€ 1,294"
557,Casa du Soleil,9.2,"Calle de San Pedro Mártir 9, Centro, 28012 Madrid, Spain","€ 1,466"
558,Suitur Apartment Hita III Centro Madrid,8.2,"Miguel Moya4, 1, int dcha 3, Centro, 28004 Madrid, Spain",€ 555
559,Apartamentos Cruz,8.8,"De la Cruz, 22, Centro, 28012 Madrid, Spain",€ 660
560,GRAN VÍA / CHUECA Apartamentos,8.0,"3 Calle de las Infantas 1º IZQ, Centro, 28004 Madrid, Spain",€ 670
561,Hostal Andrea,6.9,"31 Calle de Hortaleza, Centro, 28004 Madrid, Spain",€ 790
562,La Palma de Mallorca,6.9,"Calle de Mallorca, Centro, 28012 Madrid, Spain","€ 1,017"
563,Hospedaje Palma,8.1,"73 Calle de la Palma bajo 3, Centro, 28015 Madrid, Spain",
564,HOMEnFUN Madrid La Latina,5.5,"34 Calle de Jesús y María, Centro, 28012 Madrid, Spain",€ 617
565,Céntrico apartamento entre Sol Ópera y Pza Mayor,8.5,"Calle de la Flora, 1, Centro, 28013 Madrid, Spain",€ 841
566,Oriente Suites,8.8,"Calle Escalinata 4, Centro, 28013 Madrid, Spain","€ 3,137"
567,Estudios sol 208,6.3,"1 Calle Mayor, Centro, 28013 Madrid, Spain",€ 900
568,"Madrid, C. Mayor",7.7,"31 Calle Mayor, Centro, 28012 Madrid, Spain",€ 430
569,Apartamentos Day Madrid SILVA Centro Gran Via Sol Malasaña,7.1,"Calle Silva 16, Centro, 28004 Madrid, Spain","€ 1,074"
570,,,"Tres Cruces, 3, Centro, 28013 Madrid, Spain",€ 719
571,Ny Style Apt 5p en SanMateo centro Chueca/Justicia,7.8,"14 Calle de San Mateo Primero Izquierda, Centro, 28004 Madrid, Spain","€ 1,301"
572,Luxury Apartment in Historic Center,8.7,"Plaza de la Villa, 1,  4 derecha, Centro, 28005 Madrid, Spain","€ 1,027"
573,Apartamentos El Tiempo Madrid,7.8,"Barcelona, 4, Centro, 28012 Madrid, Spain",€ 660
574,"vip CERVANTES, by MONARO*****",9.3,"14 Calle de San Agustín, Centro, 28014 Madrid, Spain","€ 3,530"
575,PRINCESA V,8.1,"C/ Sta. Cruz de Marcenado, Centro, 28015 Madrid, Spain",€ 887
576,calle Amparo100 Red brick loft for 8 Madrid Lavapies,9.0,"100 Calle del Amparo, Centro, 28012 Madrid, Spain","€ 1,017"
577,Plaza de Cibeles II,5.9,"42 Calle de San Marcos, Centro, 28004 Madrid, Spain",€ 924
578,Hostal Numancia,6.3,"Magdalena, 8, Centro, 28012 Madrid, Spain",€ 272
579,Nuevo piso para 7 en el corazón del Rastro/Madrid,8.0,"16 Calle de Juanelo Bajo derecha, Centro, 28012 Madrid, Spain","€ 1,642"
580,,,"17 Calle de Gravina 5D, Centro, 28004 Madrid, Spain",€ 455
581,Acogedor ático en el centro de Madrid Ave Maria,6.6,"22 Calle del Ave María, Centro, 28012 Madrid, Spain",€ 475
582,M&F 7 ROOMS/7 BATHROOMS OVER GRAN VIA,8.5,"16 Calle Gran Vía, Centro, 28013 Madrid, Spain","€ 3,162"
583,AmazINN Places Chueca,6.8,"De las Infantas, 10, Centro, 28004 Madrid, Spain",€ 888
584,,,"Calle de las Minas, Centro, 28004 Madrid, Spain","€ 1,002"
585,Centro Embajadores / Luxury Apartment,6.6,"Calle de la Huerta del Bayo, Centro, 28005 Madrid, Spain",€ 555
586,Apartamento de lujo en el corazón de Madrid self check-in,9.1,"14 Carrera de San Jerónimo, Centro, 28014 Madrid, Spain","€ 1,990"
587,"SOL II PRIME, by Presidence Rentals",,"17 Calle del Carmen, Centro, 28013 Madrid, Spain",€ 974
588,PYR Select La Latina XII,8.6,"10 Calle de la Cava Alta Bajo Derecha, Centro, 28005 Madrid, Spain","€ 1,081"
589,BNBHolder Charming & Stylish III CHUECA,9.5,"Centro, 28004 Madrid, Spain",€ 923
590,MIT House NoMad Latina Terrace en Madrid,8.1,"Santa Ana, 27, Centro, 28005 Madrid, Spain","€ 1,134"
591,AmazINN Places Gran Via III,3.5,"San Bernardo, 27, Centro, 28015 Madrid, Spain",€ 771
592,MIT House Prado III - en Madrid,9.4,"Cervantes, 19, Centro, 28014 Madrid, Spain","€ 1,542"
593,Almaden Apartment,4.8,"20 Calle de Almadén BAJO IZQUIERDA, Centro, 28014 Madrid, Spain",€ 505
594,AmazINN Places Noviciado 12,8.5,"Calle del Noviciado, 9, Centro, 28015 Madrid, Spain",€ 657
595,HOMEABOUT PREMIUM ROYAL PALACE Penthouse,9.1,"11 Calle de los Caños del Peral, Centro, 28013 Madrid, Spain","€ 2,765"
596,Redondilla Apartment,7.8,"Calle Redondilla 10, 2 - 3, Centro, 28005 Madrid, Spain",€ 593
597,BNBHolder Oasis GRAN VIA,8.3,"Calle Jardines, Centro, 28013 Madrid, Spain","€ 1,103"
598,Apartamento amarillo en Atocha,6.5,"90 Calle de Atocha, Centro, 28012 Madrid, Spain",€ 506
599,AmazINN Places Gran Via IV,3.3,"Calle de San Bernardo, Exterior, 27, Centro, 28015 Madrid, Spain",€ 722
600,Stylish one bedroom flat in the heart of Madrid,8.8,"3 Calle de Luis Vélez de Guevara semisotano D, Centro, 28012 Madrid, Spain",€ 722
601,Tesoro de madrid centro,4.7,"10 Calle del Tesoro, Centro, 28004 Madrid, Spain","€ 1,440"
602,BNBHolder Apartamentos en Sol Confort 6,10,"Puerta del Sol, Centro, Madrid, Spain",€ 970
603,Guernica III,6.7,"33 Calle de Santa Isabel 5º izquierda, Centro, 28012 Madrid, Spain",€ 623
604,Santo Domingo Rooms,6.3,"10 Cuesta de Santo Domingo, Centro, 28013 Madrid, Spain",€ 540
605,HOMEABOUT SAN BERNARDO Apartment II,7.3,"28 Calle de San Bernardo 3º D, Centro, 28015 Madrid, Spain",€ 754
606,Rooms Barco,7.9,"7 Calle del Barco, Centro, 28004 Madrid, Spain",€ 410
